ID,VAR1,VAR2,VAR3,OUTCOME
116813,69,0,18.6667,1
115283,68,0,188.183,1
115363,55,0,0,1
110865,87,0,454.783,1
113861,44,0,83.05,0
115235,25,0,0,1
111634,19,0,0,0
113156,53,0,0,1
117373,46,0,52.1,1
113614,54,0,0,1
115672,62,0,348.167,1
118463,49,0,149.517,0
115600,67,0,0,0
116230,77,0,335.767,1
117875,59,0,0,0
115442,25,0,0,0
112316,27,0,0,1
117289,75,0,0,1
116820,54,0,61.6333,1
117273,55,0,0,1
117274,23,0,113.333,0
114256,59,0,29.3833,1
110637,31,0,0,0
114480,59,0,0,1
113450,21,0,0,0
117283,38,0,0,0
108879,92,0,782.25,1
117101,18,0,47.5667,1
115232,39,0,0,1
115879,64,0,0,1
114382,75,0,55.7667,1
112179,31,0,0,1
114455,76,0,0,1
114128,28,0,473.45,1
117105,57,0,132.667,1
115591,65,0,0,0
111205,62,0,0,1
111348,88,0,3.5,1
115448,70,0,0,1
112011,78,0,651.6,1
115594,29,0,0,0
110908,52,0,0,1
112368,24,0,4.96667,0
110115,41,0,8.58333,1
113769,60,0,235.433,1
111911,79,0,0,1
109600,35,0,0,0
114650,72,0,0,1
114789,68,0,236.033,0
111197,45,0,0,1
114835,31,0,0,0
109511,73,0,54.2667,1
114043,37,0,0,1
117903,73,0,0,1
116164,19,0,170.183,0
114206,72,0,0,0
111590,22,0,0,0
110274,27,0,257.717,0
114548,54,0,10.05,1
114397,56,0,0,1
110151,73,0,0,1
110854,48,0,29.4667,1
115585,54,0,0,1
114209,48,0,0,0
112738,49,0,0,1
110518,84,0,193.733,1
110455,50,0,70.5,1
117280,88,0,0,1
115351,43,0,397.083,0
115440,70,0,29.6167,0
114187,25,0,0,0
117284,64,0,5.31667,1
114451,23,0,0,1
115274,32,0,1408.18,1
111792,18,0,0,0
109574,55,0,0,1
112029,31,0,5.63333,1
109144,31,0,0,0
113630,36,0,80.9,0
118217,20,0,0,0
109347,69,0,7.3,1
113315,36,0,0,1
114654,48,0,0,1
112560,53,0,0,1
114704,55,0,0,0
111499,36,0,0,1
111963,38,0,0,1
114409,22,0,92.3,1
116882,53,0,1538.22,1
114220,41,0,0,0
112589,69,0,1046.05,1
109506,57,0,0,1
114197,87,0,167.683,1
117118,58,0,1224.9,1
115910,29,0,26.6833,1
111584,71,0,316.25,0
109235,30,0,0,0
115598,71,0,8.66667,1
115375,33,0,0,1
115287,30,0,0,1
117092,27,0,0,0
114698,84,0,1025.73,1
115198,33,0,6.56667,1
115268,44,0,0,1
117097,62,0,0,1
111427,32,0,0,1
109415,87,0,13.6333,1
116366,76,0,14.2,1
112191,39,0,0,1
116942,53,0,3.68333,1
110396,55,0,0,0
114062,49,0,0,1
115219,66,0,10.6667,0
114307,80,0,2.25,1
118643,89,0,0,1
111217,48,0,8.71667,1
115443,33,0,0,1
115291,45,0,0,0
117292,37,0,0,1
115280,21,0,0,0
114481,69,0,0,0
115047,77,0,0,1
115989,81,0,0,0
108904,27,0,0,0
116078,28,0,0,1
111921,22,0,0,0
110158,76,0,189.633,1
113321,37,0,0,1
114873,56,0,0,1
118115,68,0,0,1
116308,40,0,0,1
111010,52,0,0,1
117822,76,0,538.633,1
116297,80,0,10.2,1
114876,87,0,0,1
116062,77,0,315.2,1
111741,20,0,0,0
114846,36,0,0,0
118128,22,0,56.2667,1
116276,49,0,49.9667,1
114851,24,0,0,0
116278,39,0,0,1
114858,38,0,2.5,0
115984,81,0,949.433,1
116072,87,0,4.15,0
117840,66,0,0,1
114863,45,0,0,0
115044,82,0,230.533,1
113252,39,0,104.717,1
118143,72,0,0,1
115990,93,0,0,1
114214,47,0,0,1
114868,33,0,0,0
118144,50,0,0,1
115133,62,0,0,0
111170,46,0,0,1
118106,70,0,87.25,1
115115,32,0,11.2333,1
115998,74,0,0,1
113215,85,0,3.06667,1
117820,51,0,0,1
109333,85,0,65.1,1
114974,71,0,41.8,1
114350,77,0,68.0667,0
116004,50,0,0,1
116298,35,0,0,1
110472,61,0,0,1
111425,80,0,6.2,1
113750,77,0,0,1
116933,85,0,2.21667,1
111360,58,0,2.25,1
117276,78,0,10.4167,1
117848,72,0,0,1
109538,75,0,7.63333,1
117376,54,0,198.133,0
109950,37,0,25.75,1
110334,79,0,35.9167,0
113785,75,0,863.1,1
115749,78,0,2.46667,0
118585,18,0,246.8,0
109107,27,0,94.2,0
117776,18,0,0,0
109924,72,0,0,1
117837,33,0,0,1
110582,85,0,0,1
115039,76,0,0,0
116073,19,0,0,0
118139,49,0,2508.5,1
135764,49,0,0,0
118107,41,0,0,1
115134,57,0,0,1
113647,46,0,0,0
117841,18,0,5.25,0
110314,25,0,24.3333,0
116165,96,0,0,1
116084,27,0,0,1
118149,43,0,75.5167,1
112713,26,0,0,0
116294,32,0,0,1
113352,53,0,0,1
111082,28,0,0,1
110804,63,0,0,1
112249,62,0,0,1
117824,77,0,0,1
110024,33,0,0,1
117361,42,0,0,0
109293,91,0,0,1
109495,68,0,32.1667,1
118162,75,0,26.2833,1
118191,16,0,0,0
115851,38,0,0,0
115596,37,0,0,1
117828,20,0,0,1
117362,30,0,0,0
114456,55,0,682.083,1
110111,65,0,280.517,1
116069,62,0,0,1
110610,33,0,6.5,1
110743,55,0,0,1
111538,41,0,0,0
118046,54,0,147.25,1
117842,39,0,2.58333,0
110165,80,0,0,1
118043,73,0,145.767,0
115995,24,0,2878.1,0
113688,23,0,0,0
114871,79,0,0,0
111238,32,0,0,1
116085,31,0,97.1333,1
117817,48,0,0,0
116295,32,0,0,0
114041,23,0,0,0
113634,41,0,0,0
115597,54,0,5.61667,1
116349,55,0,80.6667,1
116398,68,0,10.0333,1
115606,67,0,145.517,0
115119,44,0,0,1
113135,68,0,2.83333,1
109191,29,0,0,0
118124,72,0,177.633,1
115297,40,0,0,0
116079,65,0,4.96667,0
118280,33,0,0,0
111108,37,0,104.333,0
115038,68,0,0,1
116070,45,0,0,0
112115,39,0,882.183,0
115041,62,0,0,0
115040,27,0,0,0
114869,30,0,0,1
115114,38,0,50.35,1
115996,34,0,0,0
116081,71,0,0,1
118023,68,0,280.567,0
109437,41,0,0,1
116086,86,0,138.417,1
117353,53,0,3.71667,1
109487,83,0,957.2,1
114954,34,0,0,1
118538,81,0,0,1
109015,51,0,5.5,0
112504,55,0,8.43333,0
115120,72,0,256.317,1
112969,30,0,0,1
112477,67,0,0,1
114547,70,0,155.15,1
111509,38,0,0,1
113998,43,0,47.0667,1
116146,22,0,0,0
115360,63,0,0,0
110131,25,0,3.38333,0
115070,60,0,0,1
114779,31,0,0,1
117827,49,0,15.95,1
110993,58,0,0,0
113061,51,0,9.15,1
114393,40,0,0,0
115977,44,0,276.2,0
116144,73,0,10.7167,1
114859,37,0,0,1
118130,34,0,0,1
117834,54,0,0,0
109478,79,0,103.7,1
111253,34,0,130,1
115045,51,0,0,1
115985,45,0,0,1
110941,29,0,0,1
118041,56,0,17.3833,1
111019,40,0,0,0
116155,38,0,0,1
115356,45,0,3.91667,1
115048,53,0,0,0
114340,36,0,0,1
114120,79,0,27.7667,1
115364,24,0,0,0
112262,64,0,0,1
113154,60,0,0,1
115997,75,0,0,1
110949,25,0,0,1
116000,73,0,0,1
110031,19,0,0,0
118542,52,0,96.9167,1
115122,70,0,0,1
118126,25,0,0,1
117313,96,0,0,1
117549,56,0,3.63333,1
116145,85,0,518.517,1
111384,83,0,0,1
116067,64,0,0,1
118136,44,0,0,1
116147,24,0,0,0
117831,43,0,0,1
117552,54,0,0,0
115111,65,0,262.983,0
115049,17,0,0,0
116152,24,0,0,0
116305,39,0,0,0
118024,19,0,0,1
111913,20,0,109.383,0
116082,64,0,76.9667,0
118111,27,0,0,1
116291,26,0,0,1
109941,21,0,0,0
114880,31,0,29.3833,1
118119,35,0,0,1
116271,71,0,98.2167,1
109819,86,0,10.45,1
114886,68,0,187.717,1
110249,28,0,0,0
115394,53,0,6.11667,1
118028,74,0,59.4,1
115036,50,0,0,0
115979,77,0,8.08333,1
117347,42,0,32.1667,1
115379,46,0,0,0
117818,78,0,0,1
117123,33,0,0,0
114212,21,0,8.58333,0
109866,26,0,61.7167,0
109105,17,0,0,0
116277,25,0,0,0
113084,41,0,0,1
109328,32,0,7.28333,1
116148,74,0,672.2,1
118038,22,0,0,1
115296,94,0,0,0
133451,64,0,0,1
115834,49,0,0,1
109343,33,0,0,0
118042,66,0,0,1
113341,47,0,0,0
110329,85,0,0,1
112941,74,0,0,1
113127,44,0,362.483,1
118112,74,0,0,1
117087,61,0,5.83333,0
114881,39,0,11.8833,1
109980,63,0,0,1
109391,36,0,0,0
111823,64,0,0,1
111681,29,0,0,0
111978,79,0,0,1
109421,57,0,0,1
116071,66,0,3.8,0
118039,37,0,0,1
115043,65,0,3,1
110717,83,0,0,1
115986,39,0,0,1
114866,92,0,0,1
112159,49,0,0,1
115988,44,0,141.383,0
113118,71,0,0,0
112727,51,0,0,1
118734,35,0,0,1
116077,62,0,0,1
114681,84,0,0,1
115590,65,0,0,1
114852,79,0,7.71667,1
115278,60,0,0,1
118289,78,0,9.08333,1
110341,70,0,0,1
117634,64,0,0,1
117832,53,0,56.0167,1
117819,19,0,0,1
110273,78,0,0,1
109146,70,0,0,1
117571,43,0,285.367,1
115052,57,0,0,1
115973,52,0,0,0
117826,58,0,0,1
118122,68,0,0,1
115035,85,0,3.03333,1
116068,57,0,203.233,0
116275,52,0,0,1
118031,58,0,0,0
118132,45,0,0,1
115037,63,0,0,0
111987,71,0,0,1
118026,76,0,223.05,1
110597,56,0,15.05,1
112066,50,0,1153.07,0
118137,66,0,0,1
114203,79,0,0,1
109987,83,0,68.4333,1
111456,77,0,0,1
115983,86,0,4,1
115293,55,0,289.1,0
113847,59,0,323.717,1
116883,78,0,27.9333,1
116485,55,0,0,1
116153,64,0,9.11667,0
115975,61,0,865.117,1
109645,61,0,3.68333,0
109699,89,0,0,1
110299,79,0,141.8,1
114944,47,0,0,1
115053,42,0,186.567,0
117572,81,0,0,1
110260,58,0,5.73333,1
111081,74,0,0,1
115051,55,0,70.0833,1
113261,67,0,0,1
113983,74,0,12.8167,1
115121,77,0,3.46667,1
114883,26,0,0,0
110643,35,0,4.43333,0
116140,89,0,96.0333,1
118127,62,0,0,1
112283,62,0,129.467,1
110417,63,0,0,1
112846,80,0,3.28333,1
118030,52,0,2.48333,0
118605,38,0,0,1
116273,39,0,0,1
116149,58,0,0,1
117839,30,0,0,0
112007,50,0,0,0
115974,65,0,274.533,1
110312,16,0,0,0
115724,58,0,0,1
109938,66,0,7.85,1
111161,32,0,0,1
116712,28,0,0,1
109357,66,0,0,1
116874,45,0,0,1
116705,76,0,696.317,1
118033,25,0,8.66667,1
111605,43,0,0,1
118511,45,0,0,1
109530,85,0,162.3,1
118622,28,0,5.2,0
115822,36,0,2.35,0
115530,64,0,0,1
111626,25,0,24.8333,1
115505,42,0,0,1
118718,39,0,0,0
116586,50,0,0,1
114320,21,0,324.517,1
117981,50,0,0,0
118523,31,0,0,0
111774,56,0,0,0
114002,50,0,0,0
109564,53,0,0,0
116703,63,0,0,0
118049,62,0,0,0
110110,31,0,0,0
118811,30,0,0,0
110092,19,0,0,1
117976,44,0,0,1
115519,23,0,3,0
110256,63,0,4.9,1
118412,36,0,0,1
110018,45,0,0,1
115521,61,0,0,0
112610,60,0,3.41667,0
115732,42,0,0,0
109356,45,0,0,1
116796,71,0,0,1
116543,45,0,240.917,1
117185,48,0,0,0
115523,58,0,0,1
117600,85,0,4.18333,1
115737,26,0,0,0
117039,22,0,102.9,1
112127,56,0,2.61667,0
111881,28,0,0,0
116868,24,0,0,0
118524,25,0,0,1
115513,23,0,0,1
111783,80,0,0,1
116782,65,0,0,1
117024,66,0,25.8167,0
111484,29,0,0,1
112332,49,0,0,1
116786,42,0,7.56667,0
111548,26,0,320.833,1
117684,46,0,183.033,1
115728,87,0,0,1
116696,88,0,0,1
118530,39,0,0,1
115520,49,0,0,0
116621,56,0,4.75,1
114458,67,0,7.03333,1
117844,66,0,125.533,1
115518,65,0,125.567,1
111101,60,0,173.7,0
115717,37,0,0,1
110250,34,0,288.1,1
110840,67,0,0,1
118532,70,0,77.1833,0
113763,74,0,0,1
115524,79,0,0,1
118244,82,0,0,1
118796,64,0,0,0
110969,48,0,0,1
113383,46,0,0,0
118798,31,0,0,1
116862,90,0,0,0
118529,49,0,0,1
115972,84,0,734.517,0
115522,60,0,0,0
116697,75,0,3.2,1
108958,21,0,0,0
115811,62,0,25,0
109994,64,0,22.75,1
137411,93,0,0,0
111389,88,0,0,1
115725,60,0,23.5333,0
115919,40,0,770.783,0
116865,82,0,0,1
112321,32,0,0,1
116565,24,0,0,0
116713,23,0,0,1
112299,69,0,0,1
118040,73,0,1.83333,1
115950,25,0,0,1
114878,39,0,0,1
116578,46,0,0,1
117372,75,0,0,1
114191,56,0,3.51667,1
112185,88,0,0,1
110542,78,0,0,1
118133,84,0,402.667,1
114673,74,0,46.2333,1
112038,65,0,1589.8,1
109427,73,0,4.45,0
109477,60,0,0,1
109122,51,0,0,1
111503,33,0,84.2833,1
115387,87,0,154.267,1
116289,21,0,95,1
112071,25,0,0,0
109496,63,0,0,0
115718,29,0,0,0
116775,33,0,1172.9,0
110442,83,0,0,0
112311,52,0,170.317,0
116780,58,0,0,1
118520,42,0,17.1833,1
111833,22,0,0,1
112753,70,0,0,1
136696,34,0,4.81667,1
113020,55,0,298.217,1
118725,61,0,4.88333,1
111919,66,0,28.3,1
115750,31,0,0,1
116003,40,0,0,1
112559,60,0,0,1
114311,19,0,39.95,0
110315,48,0,170.9,1
116091,68,0,0,1
113645,58,0,0,1
116708,69,0,0,0
117040,92,0,12.1833,1
115937,67,0,647.733,1
118726,29,0,139.867,1
117378,74,0,0,0
118730,63,0,175.783,1
116372,72,0,11.7,1
115733,90,0,1944.12,1
112053,49,0,0,1
115738,67,0,271.8,1
116701,64,0,156.867,0
110783,79,0,0,1
108926,64,0,0,1
117020,39,0,0,0
116272,23,0,76.6,0
116695,54,0,25.1833,1
115532,23,0,4.43333,0
115079,39,0,296.9,0
110194,52,0,0,1
118717,50,0,6.18333,1
115506,75,0,0,1
117021,85,0,1.6,1
115510,68,0,73.4333,1
112600,53,0,0,1
116469,83,0,383.7,0
111216,46,0,0,1
113724,97,0,23.9,1
115743,72,0,789.267,1
118298,68,0,50.9667,1
114201,43,0,0,1
118720,90,0,0,1
109483,81,0,69.2667,1
118142,59,0,0,1
115011,74,0,0,1
116627,52,0,117.433,1
116772,26,0,0,0
114353,41,0,79.35,1
113591,54,0,0,1
118787,60,0,0,0
116002,40,0,381.983,1
114872,40,0,0,0
118790,25,0,0,0
110296,23,0,0,0
115801,65,0,4.23333,1
109937,45,0,192.733,1
115730,18,0,0,1
117642,59,0,2.33333,1
112052,39,0,0,1
115739,73,0,0,0
115526,79,0,0,0
110348,26,0,0,0
115824,81,0,8.08333,1
110285,66,0,23.1833,1
115531,81,0,3.25,1
118714,90,0,0,1
115507,32,0,22.0833,0
115719,32,0,1019.12,1
115915,18,0,0,1
115837,28,0,669.5,1
114420,43,0,0,1
111224,39,0,0,0
110082,23,0,0,0
114862,26,0,0,0
114848,23,0,0,0
116869,52,0,0,0
117777,26,0,65.5167,1
115117,35,0,9.25,0
118800,17,0,5493.78,1
109929,70,0,0,1
116087,55,0,17.6667,0
109187,19,0,0,0
117293,64,0,0,1
110504,30,0,0,0
111712,20,0,0,0
116090,42,0,0,1
110755,24,0,0,1
116709,34,0,0,1
116872,37,0,0,0
111699,64,0,0,1
109947,27,0,0,0
130505,29,0,0,1
111520,56,0,0,0
111412,29,0,0,0
112659,35,0,136.617,0
116717,85,0,0,1
112512,32,0,0,0
115527,29,0,0,1
115742,24,0,3.63333,1
114216,69,0,0,0
118797,45,0,0,1
118716,63,0,0,1
115744,68,0,15.8833,1
112950,59,0,0,1
110603,36,0,0,0
115826,78,0,0,1
115508,19,0,0,1
115807,51,0,407.4,0
116866,82,0,0,0
117018,15,0,865.5,1
118721,53,0,76.25,1
118801,82,0,0,1
115722,83,0,0,0
111591,70,0,0,0
115812,64,0,0,1
109719,38,0,14.3,1
115515,64,0,62.2833,1
118727,26,0,0,0
115517,37,0,6.83333,0
111377,49,0,0,1
110685,59,0,3,1
110356,19,0,0,1
112337,32,0,10.5333,1
118709,71,0,26.6167,0
116793,81,0,0,0
116875,42,0,17.3167,1
117034,80,0,0,1
112396,68,0,0,0
116879,77,0,431.783,1
117955,32,0,0,1
117838,61,0,16.2167,1
117153,34,0,3.06667,0
118512,76,0,21.25,0
113008,62,0,0,1
118253,62,0,0,1
115821,58,0,0,1
113085,60,0,144.483,0
116691,80,0,0,1
116151,61,0,52.5,1
116859,67,0,0,1
112923,31,0,24.1,1
110684,75,0,0,1
112061,71,0,2.75,1
111701,45,0,2.01667,1
112400,87,0,0,1
115721,73,0,486.25,0
114550,77,0,0,1
111379,71,0,191.083,0
110689,76,0,0,1
116787,79,0,2.91667,1
110103,29,0,0,0
111725,69,0,4.2,1
116791,38,0,0,0
116651,48,0,3,1
116873,62,0,0,1
110422,60,0,0,1
109576,87,0,0,0
111066,95,0,644.083,1
116715,62,0,0,1
115516,65,0,33.2333,1
113191,58,0,0,1
115818,70,0,173.767,1
114017,44,0,0,1
117238,79,0,2109.07,1
112815,69,0,0,1
109060,43,0,0,1
111890,24,0,174.517,0
113860,99,0,0,1
111324,35,0,24.5833,1
118712,82,0,0,1
109912,66,0,1.33333,1
115740,38,0,0,1
115825,20,0,94.85,0
116292,60,0,0,1
109955,74,0,199.5,1
116778,58,0,0,1
118522,52,0,0,1
110204,38,0,332.667,0
109845,46,0,0,0
109656,57,0,0,0
116785,29,0,0,0
110372,51,0,0,1
111302,25,0,0,0
117028,45,0,0,1
109282,82,0,695,0
115727,63,0,3.5,1
118527,40,0,0,0
110114,26,0,0,1
116711,27,0,0,0
115978,19,0,0,0
116881,40,0,0,1
113650,36,0,0,0
114865,24,0,0,1
118120,54,0,0,1
116880,69,0,0,1
118710,64,0,2.68333,1
115457,69,0,0,1
112551,32,0,0,1
110531,51,0,0,1
115736,87,0,29.75,1
116798,22,0,0,0
111488,19,0,0,0
115944,50,0,0,0
115529,25,0,0,0
115108,58,0,0,0
112043,20,0,0,0
115528,22,0,0,1
118114,44,0,5.21667,1
116864,30,0,0,0
115741,24,0,0,0
116781,59,0,314.183,1
109567,23,0,0,1
112801,47,0,0,1
112876,44,0,0,1
110732,34,0,0,0
112879,45,0,0,0
115800,20,0,0,1
110462,34,0,0,1
117615,24,0,0,1
118034,25,0,0,1
117446,36,0,0,0
114655,52,0,67.3333,0
116714,58,0,5.1,0
113461,67,0,59.1667,1
113805,31,0,0,1
136688,28,0,0,1
116523,30,0,0,1
117621,20,0,0,0
130641,23,0,0,1
111243,28,0,0,1
116220,99,0,0,1
113393,28,0,0,0
114712,47,0,16.3833,1
117758,23,0,0,0
112867,34,0,0,1
110184,25,0,0,1
117131,53,0,0,1
115004,20,0,0,1
114070,33,0,0,0
116511,28,0,0,1
117439,30,0,0,0
118723,38,0,0,1
117605,19,0,0,1
133359,50,0,1238.5,1
118719,62,0,7.51667,1
117526,32,0,4.28333,0
110208,33,0,0,1
109670,37,0,0,1
115346,21,0,0,1
116397,35,0,0,1
114785,59,0,0,0
112626,41,0,7.66667,0
115512,23,0,0,1
118650,27,0,0,1
117897,21,0,0,1
117522,26,0,0,1
117535,43,0,0,0
110196,41,0,3.5,0
115525,52,0,0,1
112809,33,0,0,1
113679,26,0,0,1
110568,30,0,0,1
110121,29,0,0,1
109147,24,0,0,0
117760,25,0,0,0
111527,27,0,0,0
112644,28,0,0,0
111303,49,0,0,0
116433,82,0,0,1
116512,28,0,0,1
117740,24,0,0,0
117746,18,0,0,0
109471,23,0,0,1
111862,26,0,0,0
117044,43,0,13.45,0
117527,84,0,0,1
109918,58,0,0,1
109120,38,0,0,0
117750,29,0,0,0
110012,31,0,0,1
112802,32,0,0,1
116519,22,0,0,0
111138,52,0,0,1
112880,57,0,0,0
117536,28,0,0,0
131042,27,0,0,1
117616,50,0,0,1
117977,29,0,3.8,1
112883,72,0,127.483,1
114121,33,0,0,1
117537,22,0,0,0
117755,29,0,0,1
112785,66,0,0,1
116445,69,0,0,1
116529,80,0,311.383,1
117451,84,0,0,1
117761,23,0,0,0
111829,31,0,0,0
110276,35,0,0,1
116206,88,0,6.83333,0
112870,21,0,46.6,0
110002,44,0,0,0
112648,31,0,0,1
117741,48,0,0,1
116210,18,0,0,0
110304,34,0,0,1
112653,34,0,0,0
116435,48,0,0,1
117442,29,0,0,0
117528,85,0,0,1
115542,56,0,314.45,1
112395,41,0,0.833333,1
117751,22,0,4.33333,0
112878,61,0,0,0
117447,51,0,0,1
117618,32,0,0,1
116214,34,0,0,1
112805,24,0,0,0
116524,22,0,0,1
133838,82,0,4.96667,1
109710,27,0,0,0
113149,25,0,0,1
117625,34,0,0,1
117757,22,0,0,1
111743,32,0,0,0
116376,23,0,0,1
117622,25,0,0,1
116792,53,0,16.4,0
109870,76,0,152.833,0
112638,61,0,0,0
112789,19,0,0,0
117435,38,0,0,0
116451,86,0,0,1
110202,66,0,0,1
118521,36,0,0,1
112150,25,0,91.2667,0
109096,28,0,0,0
112041,30,0,0,1
112673,21,0,0,0
111858,34,0,0,1
111378,75,0,0,1
112795,75,0,104.95,1
133615,18,0,193.2,1
112877,21,0,4.25,1
112254,67,0,0,1
111777,48,0,0,0
117531,21,0,0,0
117612,60,0,16.5,1
116215,57,0,0,1
117043,48,0,0,1
112149,36,0,0,0
112657,56,0,0,1
112658,63,0,0,1
114893,21,0,0,1
115813,19,0,0,0
117125,31,0,0,1
112806,57,0,0,0
117448,50,0,19.6667,0
117772,30,0,3.2,1
109532,30,0,0,1
115002,36,0,0,1
116234,24,0,0,1
112637,17,0,0,0
117016,33,0,0,0
118594,37,0,0,0
111373,31,0,0,1
112194,19,0,0,0
130535,22,0,0,0
112871,89,0,0,1
112641,23,0,0,1
109447,44,0,0,0
109983,40,0,0,1
116216,39,0,0,0
109560,27,0,0,0
116515,25,0,0,0
136711,37,0,68.0833,0
116436,86,0,3.65,1
112654,31,0,0,1
112873,84,0,776.583,1
110965,27,0,0,1
118724,36,0,0,1
112348,28,0,0,1
110812,40,0,8.83333,1
111994,18,0,0,0
113997,38,0,103.883,1
116771,24,0,0,1
117045,50,0,0,0
110361,91,0,838.883,1
116444,31,0,602.767,0
118799,45,0,0,1
112881,59,0,347.75,0
109190,20,0,0,1
110252,59,0,35.9167,1
136833,85,0,137.117,1
117513,22,0,0,0
112266,45,0,422.317,1
113552,16,0,36.2,1
114024,31,0,0,1
111772,39,0,0,1
118649,39,0,0,1
117601,20,0,1048.8,1
116211,32,0,992.983,1
112797,24,0,12.0833,1
115535,40,0,0,1
116447,59,0,0,1
116860,62,0,0,1
115646,34,0,25.2,1
117180,79,0,219.067,1
117297,30,0,184.533,0
115240,85,0,0,0
114826,82,0,0,1
114237,82,0,0,0
113891,41,0,0,0
117635,62,0,17.3333,1
112118,32,0,0,0
111685,27,0,0,0
118794,24,0,0,1
117523,39,0,43.65,0
114627,64,0,3.08333,0
110023,26,0,799.267,1
112502,23,0,0,1
113136,82,0,2.73333,1
116521,54,0,451.433,1
117613,22,0,0,1
117019,58,0,0,0
113649,52,0,36.8,1
117620,39,0,0,0
117444,30,0,5.86667,0
116218,31,0,0,1
116528,78,0,0,1
117624,25,0,0,0
115704,43,0,0,1
111046,34,0,0,1
117626,38,0,0,1
117756,28,0,2.41667,1
112792,47,0,0,1
116375,49,0,73.4333,1
112642,53,0,0,1
117520,29,0,0,1
112646,25,0,2.33333,1
117737,40,0,9.25,0
116212,65,0,3.56667,1
112798,36,0,0,1
116434,27,0,0,0
112651,26,0,0,1
117743,24,0,20.3833,0
116518,22,0,0,0
117607,33,0,20.4667,0
112874,20,0,0,0
116474,30,0,0,0
116213,47,0,1.8,1
136141,44,0,0,0
112803,41,0,0,1
116439,22,0,0,0
109365,39,0,0,1
117534,27,0,20.6667,1
116520,36,0,0,1
112807,37,0,0,1
116219,38,0,32.1667,1
112555,27,0,0,0
117627,24,0,9.15,1
112639,27,0,0,1
108960,13,0,0,1
117511,80,0,0,1
109650,24,0,0,1
116222,20,0,0,1
131365,34,0,0,1
117514,31,0,0,0
112643,25,0,0,1
117735,44,0,0,0
131723,29,0,0,1
117438,21,0,0,1
112155,24,0,0,1
117602,27,0,0,1
116314,27,0,0,1
116876,61,0,0,1
110332,40,0,0,0
116438,31,0,0,1
117403,3,0,0,0
117539,28,0,0,1
136488,34,0,10.7667,0
133371,35,0,20.8333,0
115716,32,0,0,1
109867,66,0,0,0
116552,29,0,0,0
111751,31,0,0,0
117031,24,0,0,1
111567,24,0,0,1
118731,24,0,0,1
111564,26,0,0,1
109185,58,0,0,1
116074,25,0,0,0
116870,31,0,8.7,0
117445,26,0,0,0
112800,32,0,0,1
113717,84,0,0,1
113064,28,0,0,0
116522,24,0,0,0
114034,26,0,0,1
114531,48,0,0,1
116412,37,0,0,1
112784,46,0,0,0
109244,37,0,0,1
116083,65,0,0,1
117733,24,0,0,1
133721,34,0,0,0
111920,32,0,224.1,1
116509,27,0,0,1
117604,64,0,0,1
117121,21,0,0,0
111977,51,0,0,1
115867,26,0,0,0
113047,34,0,0,1
117357,22,0,0,0
114117,26,0,0,0
117540,58,0,0,1
117178,20,0,0,0
109374,24,0,0,0
114898,20,0,0,0
110300,29,0,0,0
117529,34,0,0,0
116826,52,0,0,1
133074,34,0,0,1
112808,58,0,0,0
136747,28,0,0,0
112864,29,0,0,0
112788,20,0,0,1
115511,40,0,186.6,1
115917,28,0,0,1
112640,21,0,6.13333,1
109497,22,0,0,1
132618,37,0,0,1
116510,16,0,0,1
109327,28,0,0,1
112594,29,0,0,1
117739,29,0,0,1
109386,45,0,0,0
136710,33,0,9,1
130816,22,0,0,0
110970,25,0,0,1
111957,48,0,0,0
116700,32,0,0,1
111727,23,0,0,1
109200,30,0,0,0
118518,24,0,0,1
135421,40,0,0,0
109646,21,0,0,0
118027,20,0,0,1
116530,41,0,0,1
110485,20,0,0,1
117525,50,0,0,1
117749,24,0,0,0
118263,31,0,0,1
115652,25,0,0,1
136466,44,0,0,0
131366,24,0,0,0
113433,29,0,0,1
114193,42,0,2.51667,0
132865,23,0,26.9167,1
112666,64,0,2.75,1
111251,25,0,0,1
114495,73,0,0,1
133094,59,0,0,1
132580,42,0,0,1
132995,42,0,0,1
116930,30,0,0,0
117167,31,0,0,1
113428,37,0,0,1
114417,36,0,0,1
113431,32,0,0,1
111753,67,0,0,1
110682,33,0,0,1
135797,30,0,0,0
117363,37,0,27.2,1
118025,58,0,25.55,0
113194,22,0,2.15,0
133946,33,0,9.3,1
110787,40,0,0,1
118446,23,0,0,0
113372,26,0,0,1
137179,46,0,0,1
118448,27,0,0,0
110091,79,0,0,0
116799,58,0,0,0
118270,22,0,0,0
136474,27,0,0,1
111545,31,0,0,1
117168,21,0,0,1
118315,41,0,0,1
109456,53,0,0,1
137096,76,0,0,1
117597,30,0,4.63333,0
118732,38,0,0,0
118316,31,0,0,1
110102,63,0,0,1
111054,20,0,0,0
118453,25,0,0,0
136650,52,0,0,1
115124,21,0,0,0
118260,30,0,96.6833,1
137178,81,0,53.8333,0
113373,21,0,1.08333,1
116063,28,0,0,1
118197,29,0,0,0
131697,43,0,0,0
110432,26,0,0,1
118264,27,0,0,1
115808,22,0,0,0
111486,34,0,0,1
137265,52,0,0,1
113377,1,0,0,0
113259,46,0,0,0
113195,25,0,0,0
113425,43,0,0,0
118269,21,0,0,0
109354,30,0,6.5,1
109925,62,0,3.5,1
118319,36,0,237.267,0
117166,33,0,5.16667,0
118200,31,0,0,1
116931,30,0,6.8,0
110072,39,0,0,1
